cc_token;card_read_type;trans_ts;trans_type;trans_amount;trans_currency;trans_auth_code;trans_auth_date;payment_method;origination;is_pin_entry;is_signed;is_unattended;swipe_type;terminal_id;event_ids;event
28aff66b98fe2d8983f9fca85e59d033a9a9989b5d87d148e1737992a7dad013;5;1651385708.0;1;6.84;USD;423867;1651385708.0;10;1;1;0;0;1;tid-S4-2005574q;6f2104f7-18f4-4800-94e3-0cc374e9ac79;
28aff66b98fe2d8983f9fca85e59d033a9a9989b5d87d148e1737992a7dad013;5;1651358156.0;1;7,377.02;USD;608884;1651358156.0;11;1;1;0;0;0;tid-d7-6736361N;628934b1-5acf-4394-b99b-73f7bf888816;
28aff66b98fe2d8983f9fca85e59d033a9a9989b5d87d148e1737992a7dad013;5;1651556796.0;1;665.47;USD;895181;1651556796.0;3;1;1;1;0;1;tid-D5-2316866E;69d7b82f-2a69-4fdf-8be4-1891c9accdb2;
28aff66b98fe2d8983f9fca85e59d033a9a9989b5d87d148e1737992a7dad013;5;1651411456.0;1;40.26;USD;829801;1651411456.0;7;1;0;1;1;0;tid-X4-9677065m;61da1afb-992a-456d-a883-a9742a87bd80;
28aff66b98fe2d8983f9fca85e59d033a9a9989b5d87d148e1737992a7dad013;5;1651571658.0;1;20,239.38;USD;777185;1651571658.0;1;1;1;1;0;0;tid-W1-8498346X;49a8e632-e6d3-4bda-ab42-3650e6f16bf7;
28aff66b98fe2d8983f9fca85e59d033a9a9989b5d87d148e1737992a7dad013;5;1651580057.0;1;39.84;USD;402193;1651580057.0;10;1;1;0;0;1;tid-j5-0543600b;5be6c57d-6ba1-413c-b64f-69f27fc4b203;
28aff66b98fe2d8983f9fca85e59d033a9a9989b5d87d148e1737992a7dad013;5;1651360362.0;1;79,632.11;USD;104535;1651360362.0;3;1;0;0;0;0;tid-F1-442515Y;b8fa0791-5118-44c0-8818-25ee4f6928e3;
28aff66b98fe2d8983f9fca85e59d033a9a9989b5d87d148e1737992a7dad013;5;1651364658.0;1;7,867.36;USD;339418;1651364658.0;11;1;1;1;0;1;tid-U4-4339902B;2c367d7d-6be8-411e-a7cf-a3c22d7362e9;
28aff66b98fe2d8983f9fca85e59d033a9a9989b5d87d148e1737992a7dad013;5;1651486731.0;1;9.45;USD;704527;1651486731.0;4;1;0;0;0;1;tid-l4-4012492x;8533c558-21bb-4a96-b81f-0ff50da81979;
5bc095af6f0f61b5c7ef967433aa386107c164ae4771a6571509173cbaf99215;5;1651374283.0;1;68,327.16;USD;365702;1651374283.0;8;1;0;1;0;0;tid-V2-68558P;dcbb4131-0c2b-41e4-87f1-9cd614d40a61;
5bc095af6f0f61b5c7ef967433aa386107c164ae4771a6571509173cbaf99215;5;1651372732.0;1;552.45;USD;552466;1651372732.0;6;1;0;1;1;0;tid-d8-6166937l;6bcd91fa-7dc0-4835-b770-cd18aea7aa4a;
5bc095af6f0f61b5c7ef967433aa386107c164ae4771a6571509173cbaf99215;5;1651520483.0;1;738.68;USD;324412;1651520483.0;6;1;0;1;1;1;tid-a2-9245145f;9beacf1e-76ca-42cd-b30b-e60a2d28a003;
5bc095af6f0f61b5c7ef967433aa386107c164ae4771a6571509173cbaf99215;5;1651347520.0;1;79.63;USD;921277;1651347520.0;5;1;0;0;0;0;tid-d8-6166937l;1d9925f3-b958-4a93-b2a0-48d8aa6b2e86;
5bc095af6f0f61b5c7ef967433aa386107c164ae4771a6571509173cbaf99215;5;1651569514.0;1;43,339.91;USD;507768;1651569514.0;1;1;0;0;0;0;tid-M7-3316099W;3b34b92e-3433-46ce-ace8-91f76c3a28f8;
5bc095af6f0f61b5c7ef967433aa386107c164ae4771a6571509173cbaf99215;5;1651524434.0;1;404.26;USD;235156;1651524434.0;4;1;0;1;1;0;tid-Q6-2162892f;34489126-a2c0-4136-841e-adc0d47e1b2b;
5bc095af6f0f61b5c7ef967433aa386107c164ae4771a6571509173cbaf99215;5;1651475645.0;1;14,132.92;USD;884331;1651475645.0;1;1;0;0;1;0;tid-v4-030747R;11274b78-10d2-4559-b8fc-8270e4fbdc9d;
5bc095af6f0f61b5c7ef967433aa386107c164ae4771a6571509173cbaf99215;5;1651470642.0;1;24,437.72;USD;341566;1651470642.0;10;1;0;0;0;0;tid-I2-6153656x;319d7b5e-85be-4845-9379-f39a29067922;
5bc095af6f0f61b5c7ef967433aa386107c164ae4771a6571509173cbaf99215;5;1651354981.0;1;687.94;USD;720853;1651354981.0;3;1;0;0;0;0;tid-d4-8116059F;cbbbe089-5aa5-4cda-ba33-f1f7fda6b485;
5bc095af6f0f61b5c7ef967433aa386107c164ae4771a6571509173cbaf99215;5;1651485191.0;1;7.04;USD;220975;1651485191.0;11;1;0;1;0;1;tid-q2-2187821X;7fc49655-4d82-433f-80fb-d38ec6f218f8;
07d98aa23558bad7a0c8e7e2b3116b2a27f4b967cfc290d4dbf00434a1e58205;5;1651453068.0;1;913.34;USD;178423;1651453068.0;4;1;0;0;0;0;tid-x0-9954490G;43d0b112-ec64-4546-8731-7db4cb3dcb41;
07d98aa23558bad7a0c8e7e2b3116b2a27f4b967cfc290d4dbf00434a1e58205;5;1651503344.0;1;17,576.00;USD;414048;1651503344.0;3;1;0;1;1;1;tid-o6-1706660y;4c97b4b3-987e-4a3a-a9cb-89e0370d3f60;
07d98aa23558bad7a0c8e7e2b3116b2a27f4b967cfc290d4dbf00434a1e58205;5;1651519554.0;1;4,979.97;USD;530625;1651519554.0;4;1;0;0;1;0;tid-v0-303878M;a749d538-32df-4342-870b-6e7faa165d6b;
07d98aa23558bad7a0c8e7e2b3116b2a27f4b967cfc290d4dbf00434a1e58205;5;1651486936.0;1;8.53;USD;601136;1651486936.0;2;1;1;0;1;1;tid-q6-6649310A;5e945522-eb5c-40e6-b724-18b10085d75a;
07d98aa23558bad7a0c8e7e2b3116b2a27f4b967cfc290d4dbf00434a1e58205;5;1651510132.0;1;754.30;USD;395646;1651510132.0;8;1;1;0;0;0;tid-q7-981663W;c30a351f-3cca-479a-a764-560eec29a9c3;
07d98aa23558bad7a0c8e7e2b3116b2a27f4b967cfc290d4dbf00434a1e58205;5;1651395186.0;1;2,693.64;USD;939391;1651395186.0;4;1;1;0;1;1;tid-W4-6418867x;fcb661d2-18f8-4327-960a-0a259e636699;
07d98aa23558bad7a0c8e7e2b3116b2a27f4b967cfc290d4dbf00434a1e58205;5;1651389957.0;1;4.74;USD;773087;1651389957.0;3;1;1;1;1;1;tid-Q3-8032183m;056e7f63-d7c0-4716-97ee-751a80dfeef7;
07d98aa23558bad7a0c8e7e2b3116b2a27f4b967cfc290d4dbf00434a1e58205;5;1651342320.0;1;59,383.45;USD;823053;1651342320.0;10;1;0;1;1;0;tid-B5-6648138j;e9d879f1-148e-410a-91ec-c90a142165dd;
07d98aa23558bad7a0c8e7e2b3116b2a27f4b967cfc290d4dbf00434a1e58205;5;1651384418.0;1;8,093.12;USD;733304;1651384418.0;11;1;1;1;0;0;tid-D8-5394192m;00208212-24fe-4002-a339-5d4d6b200024;
07d98aa23558bad7a0c8e7e2b3116b2a27f4b967cfc290d4dbf00434a1e58205;5;1651386392.0;1;57,000.17;USD;379140;1651386392.0;6;1;1;0;1;1;tid-R2-9269295R;236dc6d6-6cc8-469e-94e7-b6ae31a00048;
aa540fd3788d94c90a808c60082f975e64590bbd79cc499f8283cf4978c31d2f;5;1651406109.0;1;79,634.08;USD;511894;1651406109.0;10;1;1;1;0;0;tid-G0-9429541y;830619c3-6e88-41aa-903c-2d927b5564e9;
aa540fd3788d94c90a808c60082f975e64590bbd79cc499f8283cf4978c31d2f;5;1651402745.0;1;98.49;USD;316203;1651402745.0;3;1;1;1;0;1;tid-d9-3637714P;caa5506c-6813-4a29-aa29-5f9625202c7e;
aa540fd3788d94c90a808c60082f975e64590bbd79cc499f8283cf4978c31d2f;5;1651411928.0;1;24,277.94;USD;431534;1651411928.0;8;1;0;1;1;0;tid-H4-858205k;9c5a15a3-ebca-4367-a57e-c984d22c4040;
aa540fd3788d94c90a808c60082f975e64590bbd79cc499f8283cf4978c31d2f;5;1651373301.0;1;8,153.61;USD;648271;1651373301.0;10;1;1;1;1;0;tid-G5-8438235K;385c5a49-4b65-4c62-92ae-6a4a5a08153f;
aa540fd3788d94c90a808c60082f975e64590bbd79cc499f8283cf4978c31d2f;5;1651447649.0;1;6.99;USD;246740;1651447649.0;11;1;1;0;1;0;tid-e6-3106841l;6fbbae0a-5cf7-48bb-89f5-a21b81861791;
aa540fd3788d94c90a808c60082f975e64590bbd79cc499f8283cf4978c31d2f;5;1651537717.0;1;31,875.15;USD;422322;1651537717.0;10;1;0;1;1;1;tid-W1-4225532M;1212c3a0-1bb0-4fd4-bd2f-1bee8187a594;
aa540fd3788d94c90a808c60082f975e64590bbd79cc499f8283cf4978c31d2f;5;1651535026.0;1;38.27;USD;703241;1651535026.0;10;1;1;0;0;0;tid-n6-3714241C;286dab67-d98b-48e0-b5ea-03a0fdf3bb57;
aa540fd3788d94c90a808c60082f975e64590bbd79cc499f8283cf4978c31d2f;5;1651476970.0;1;352.95;USD;261305;1651476970.0;10;1;0;0;0;0;tid-F8-907850L;1d24458f-0e94-4e22-bf0f-d2ee5f5682e2;
aa540fd3788d94c90a808c60082f975e64590bbd79cc499f8283cf4978c31d2f;5;1651345978.0;1;6,980.06;USD;342094;1651345978.0;8;1;0;1;0;1;tid-n5-9263886D;f8608fb2-874c-45b4-934d-def47b113a31;
aa540fd3788d94c90a808c60082f975e64590bbd79cc499f8283cf4978c31d2f;5;1651499205.0;1;260.02;USD;735029;1651499205.0;11;1;1;1;0;1;tid-V2-0135351C;2f1ba30d-2618-42ba-996e-27afd8685af2;
1926d14fcd5a1c8270c77012f93e2b7e2983181604da3df30a7a79f3f6be0499;5;1651514981.0;1;1.03;USD;534554;1651514981.0;9;1;1;0;1;0;tid-B0-8145000w;8592f083-02c7-4efa-8ef1-5a433010bb9e;
1926d14fcd5a1c8270c77012f93e2b7e2983181604da3df30a7a79f3f6be0499;5;1651575841.0;1;88.24;USD;116622;1651575841.0;9;1;0;1;1;0;tid-X4-7476878B;e6c9b10e-b5bb-470f-8b7e-b4a9f295bee0;
1926d14fcd5a1c8270c77012f93e2b7e2983181604da3df30a7a79f3f6be0499;5;1651414520.0;1;66.85;USD;181840;1651414520.0;10;1;0;1;0;1;tid-s1-098221m;b65874ed-b727-4457-bda6-52d9e33964d9;
1926d14fcd5a1c8270c77012f93e2b7e2983181604da3df30a7a79f3f6be0499;5;1651410903.0;1;9,313.67;USD;635528;1651410903.0;8;1;0;0;0;0;tid-W7-2338079O;77116de1-3796-41dd-a9e9-bd4fd6f35ddd;
1926d14fcd5a1c8270c77012f93e2b7e2983181604da3df30a7a79f3f6be0499;5;1651340592.0;1;11.45;USD;268500;1651340592.0;3;1;0;1;1;1;tid-x3-2945133D;ba941f3d-752b-435a-b264-23085e9fbae6;
1926d14fcd5a1c8270c77012f93e2b7e2983181604da3df30a7a79f3f6be0499;5;1651546011.0;1;45.40;USD;410156;1651546011.0;2;1;1;1;1;0;tid-Q3-7192673G;50d5058a-f481-40f2-b850-b1c1ce27050c;
1926d14fcd5a1c8270c77012f93e2b7e2983181604da3df30a7a79f3f6be0499;5;1651442894.0;1;1,499.36;USD;374632;1651442894.0;1;1;0;1;0;1;tid-B5-049839J;ba3ce046-9b8b-4f4a-820a-8559fcab2397;
1926d14fcd5a1c8270c77012f93e2b7e2983181604da3df30a7a79f3f6be0499;5;1651458832.0;1;89.65;USD;283744;1651458832.0;3;1;1;1;0;1;tid-s8-6812095L;9c945334-4698-425f-8770-e697434e45cc;
1926d14fcd5a1c8270c77012f93e2b7e2983181604da3df30a7a79f3f6be0499;5;1651523542.0;1;1,227.44;USD;317988;1651523542.0;8;1;1;1;1;1;tid-q4-0372934F;8019347e-f44c-4d6f-a480-81c98789b50f;
1926d14fcd5a1c8270c77012f93e2b7e2983181604da3df30a7a79f3f6be0499;5;1651531488.0;1;48,358.16;USD;717138;1651531488.0;7;1;1;0;1;0;tid-H7-6041512t;2c632bd9-376d-4169-874a-039fd4adae42;
84deedcbca5f009e08ba3518b5a686836c290978e053dc043531c72974954bb4;5;1651455290.0;1;59.74;USD;570251;1651455290.0;10;1;1;0;1;0;tid-O6-9293439a;0cf2355e-b123-4cde-a335-9a0f6dc37971;
84deedcbca5f009e08ba3518b5a686836c290978e053dc043531c72974954bb4;5;1651410313.0;1;56,568.83;USD;280655;1651410313.0;7;1;1;1;1;1;tid-E6-7048407I;91bf6823-1ee9-428e-9236-926901bac569;
84deedcbca5f009e08ba3518b5a686836c290978e053dc043531c72974954bb4;5;1651384686.0;1;832.64;USD;586975;1651384686.0;5;1;1;0;1;1;tid-U5-2852842l;09c46235-3a09-4daf-9440-1b38e304973d;
84deedcbca5f009e08ba3518b5a686836c290978e053dc043531c72974954bb4;5;1651501303.0;1;688.65;USD;334720;1651501303.0;10;1;0;0;0;1;tid-u9-7375379N;b63c414b-0f99-4a90-801a-ebc678159823;
84deedcbca5f009e08ba3518b5a686836c290978e053dc043531c72974954bb4;5;1651538271.0;1;9.08;USD;948106;1651538271.0;11;1;1;1;1;1;tid-I8-8354894r;dc9411f0-2fb7-4897-97f9-6140de46724e;
84deedcbca5f009e08ba3518b5a686836c290978e053dc043531c72974954bb4;5;1651576653.0;1;84.47;USD;305557;1651576653.0;8;1;1;1;0;0;tid-T5-117477Y;7fd39a0d-4567-45cf-95f8-f7cc6444866f;
84deedcbca5f009e08ba3518b5a686836c290978e053dc043531c72974954bb4;5;1651494085.0;1;693.82;USD;506179;1651494085.0;3;1;1;1;1;0;tid-V1-7513782s;7a2dd480-5e64-41e9-a49a-c6cb8e67f163;
84deedcbca5f009e08ba3518b5a686836c290978e053dc043531c72974954bb4;5;1651547541.0;1;2.45;USD;700176;1651547541.0;11;1;1;0;1;1;tid-c0-3164393O;8ccdb545-50bd-40b1-9c61-ab09a0fdf909;
84deedcbca5f009e08ba3518b5a686836c290978e053dc043531c72974954bb4;5;1651354945.0;1;9,289.88;USD;510025;1651354945.0;10;1;1;0;0;0;tid-c7-1769272d;f01fc236-d8c1-4dd1-a9bd-718d0e7c22b7;
84deedcbca5f009e08ba3518b5a686836c290978e053dc043531c72974954bb4;5;1651453569.0;1;253.92;USD;781988;1651453569.0;4;1;1;0;1;0;tid-I8-2203447D;00c28b25-0da3-4f69-bb01-b019079f6af6;
839d9b60c418e77458f6dbd4239e79dd33c3bcc44ce381d7ce9cd7c551cdad73;5;1651459764.0;1;30.46;USD;416354;1651459764.0;9;1;0;0;1;1;tid-d3-6053682j;f08b9556-a3b1-4d72-bc4b-29c752a37c07;
839d9b60c418e77458f6dbd4239e79dd33c3bcc44ce381d7ce9cd7c551cdad73;5;1651481718.0;1;890.64;USD;655023;1651481718.0;8;1;1;1;1;1;tid-G9-7637573w;698c40be-bc12-44c6-a5f0-7649de357ec6;
839d9b60c418e77458f6dbd4239e79dd33c3bcc44ce381d7ce9cd7c551cdad73;5;1651461593.0;1;32,151.36;USD;195042;1651461593.0;2;1;0;0;0;1;tid-N4-6781211K;433674f5-ac19-42e2-b1d5-57fdcf22c046;
839d9b60c418e77458f6dbd4239e79dd33c3bcc44ce381d7ce9cd7c551cdad73;5;1651570775.0;1;8,362.18;USD;687471;1651570775.0;1;1;1;1;0;1;tid-N6-3645250T;5d8ddf95-0583-400d-894e-3eefcc7172d0;
839d9b60c418e77458f6dbd4239e79dd33c3bcc44ce381d7ce9cd7c551cdad73;5;1651453140.0;1;9,415.12;USD;342708;1651453140.0;7;1;1;1;1;1;tid-p8-1254987F;f0eeaa01-7cb5-4e17-a161-07aa889699a4;
839d9b60c418e77458f6dbd4239e79dd33c3bcc44ce381d7ce9cd7c551cdad73;5;1651375074.0;1;39.27;USD;149489;1651375074.0;8;1;1;1;0;1;tid-Y6-1732045U;0d16e181-7081-4c30-895d-bdf60a7b43c0;
839d9b60c418e77458f6dbd4239e79dd33c3bcc44ce381d7ce9cd7c551cdad73;5;1651386922.0;1;2,779.11;USD;522936;1651386922.0;5;1;1;1;0;1;tid-k7-4542149o;263fa915-0476-4081-9acb-27912dbc1f5c;
839d9b60c418e77458f6dbd4239e79dd33c3bcc44ce381d7ce9cd7c551cdad73;5;1651412467.0;1;6.98;USD;469584;1651412467.0;1;1;0;1;0;0;tid-R7-2526735r;9a4726af-cbcb-497f-b3bb-0e0f0ff3b892;
839d9b60c418e77458f6dbd4239e79dd33c3bcc44ce381d7ce9cd7c551cdad73;5;1651414390.0;1;6,385.98;USD;844894;1651414390.0;10;1;1;0;1;1;tid-w6-7148760q;075e9e41-0fd4-40ad-9ede-7f161a47a4c0;
839d9b60c418e77458f6dbd4239e79dd33c3bcc44ce381d7ce9cd7c551cdad73;5;1651541029.0;1;3.97;USD;561127;1651541029.0;1;1;1;0;1;0;tid-k4-2762836c;1b553f8e-5e15-4d1a-aa7f-d41e288745c1;
640b44a82b5bb30d2eb6bc60bd0d6d6946379b8dc1420197a7445e1035c5c929;5;1651517757.0;1;9.09;USD;165594;1651517757.0;2;1;0;0;0;1;tid-d5-4068935n;725169d8-7640-462f-b112-552ea834d339;
640b44a82b5bb30d2eb6bc60bd0d6d6946379b8dc1420197a7445e1035c5c929;5;1651456769.0;1;90,746.59;USD;564706;1651456769.0;4;1;0;0;0;1;tid-h7-7767989M;aa4b6d65-a26e-43e2-95df-0b16fb1bf4b7;
640b44a82b5bb30d2eb6bc60bd0d6d6946379b8dc1420197a7445e1035c5c929;5;1651462433.0;1;1,412.82;USD;691721;1651462433.0;2;1;0;0;1;0;tid-d7-8594434h;9f6ff1c7-8693-4692-a22a-3e3e0bf8e16a;
640b44a82b5bb30d2eb6bc60bd0d6d6946379b8dc1420197a7445e1035c5c929;5;1651502383.0;1;6,656.21;USD;985507;1651502383.0;9;1;1;0;1;0;tid-a8-2609902a;ee8987af-a591-41f6-88c4-f1ccfb8fd183;
640b44a82b5bb30d2eb6bc60bd0d6d6946379b8dc1420197a7445e1035c5c929;5;1651356700.0;1;30.76;USD;803122;1651356700.0;11;1;0;0;1;1;tid-l3-2104564J;43b45928-3d32-4486-b27e-7c5df7eb5854;
640b44a82b5bb30d2eb6bc60bd0d6d6946379b8dc1420197a7445e1035c5c929;5;1651365221.0;1;911.54;USD;963238;1651365221.0;9;1;0;0;1;1;tid-O1-0308423A;843643c4-6d14-454f-9e24-ad9bff16b888;
640b44a82b5bb30d2eb6bc60bd0d6d6946379b8dc1420197a7445e1035c5c929;5;1651554961.0;1;387.50;USD;596739;1651554961.0;6;1;1;1;1;0;tid-H7-6994738Y;d1c17abf-51fe-4f85-9575-4208b890b8ec;
640b44a82b5bb30d2eb6bc60bd0d6d6946379b8dc1420197a7445e1035c5c929;5;1651541843.0;1;96,130.87;USD;289565;1651541843.0;2;1;1;0;1;0;tid-p2-2625786j;cb3cd582-e72b-4f61-be89-3d513af441f5;
640b44a82b5bb30d2eb6bc60bd0d6d6946379b8dc1420197a7445e1035c5c929;5;1651473423.0;1;528.33;USD;598644;1651473423.0;4;1;1;1;0;0;tid-s0-6993530q;654d8a3e-4e99-4fa9-b928-7cff9970a71c;
640b44a82b5bb30d2eb6bc60bd0d6d6946379b8dc1420197a7445e1035c5c929;5;1651338901.0;1;7.64;USD;801743;1651338901.0;1;1;0;1;1;0;tid-C4-624797N;043fe715-7388-4299-8631-4f3315d97da9;
4d3f90b566b15da511bbec2c6ef232bbdd5f2ff023c8c8ae603163ad3e342451;5;1651551085.0;1;36,297.04;USD;584462;1651551085.0;8;1;0;1;1;0;tid-D2-5945366q;91b70aae-04b8-4240-971e-00189c037e3c;
4d3f90b566b15da511bbec2c6ef232bbdd5f2ff023c8c8ae603163ad3e342451;5;1651439623.0;1;69,688.27;USD;573677;1651439623.0;7;1;1;0;0;1;tid-c9-1198598W;35f5b5bb-18ad-4ec1-805f-111bbee705df;
4d3f90b566b15da511bbec2c6ef232bbdd5f2ff023c8c8ae603163ad3e342451;5;1651478461.0;1;939.30;USD;311994;1651478461.0;5;1;0;0;1;0;tid-C9-453343S;ff4e4a47-ef0d-4793-b07e-217d07556f54;
4d3f90b566b15da511bbec2c6ef232bbdd5f2ff023c8c8ae603163ad3e342451;5;1651460630.0;1;76,893.95;USD;786458;1651460630.0;5;1;1;1;0;0;tid-G0-5072704t;7ed1c616-43a0-4752-8d9d-e87270820611;
4d3f90b566b15da511bbec2c6ef232bbdd5f2ff023c8c8ae603163ad3e342451;5;1651561855.0;1;232.03;USD;637650;1651561855.0;9;1;0;1;1;1;tid-F1-8892115y;2d509aac-deb9-49db-ae29-37d1109c97f3;
4d3f90b566b15da511bbec2c6ef232bbdd5f2ff023c8c8ae603163ad3e342451;5;1651444209.0;1;43.16;USD;398315;1651444209.0;1;1;1;1;1;1;tid-i0-9493458H;e5bd881d-58ec-41ff-a06c-88bd04f7f1f7;
4d3f90b566b15da511bbec2c6ef232bbdd5f2ff023c8c8ae603163ad3e342451;5;1651594203.0;1;70.11;USD;394515;1651594203.0;5;1;0;1;0;1;tid-I8-1384361A;7b0181b1-d011-42e5-baae-5eaa814f922b;
4d3f90b566b15da511bbec2c6ef232bbdd5f2ff023c8c8ae603163ad3e342451;5;1651394760.0;1;35.29;USD;305149;1651394760.0;6;1;0;0;1;0;tid-b4-0145791B;b4d87f57-df3b-46be-bf9d-0f855eb26dcf;
4d3f90b566b15da511bbec2c6ef232bbdd5f2ff023c8c8ae603163ad3e342451;5;1651462128.0;1;41,659.60;USD;279573;1651462128.0;7;1;1;1;1;0;tid-C3-2994476o;0ae227bd-fdfa-4db9-953c-3bec9b21319a;
4d3f90b566b15da511bbec2c6ef232bbdd5f2ff023c8c8ae603163ad3e342451;5;1651543680.0;1;1.17;USD;303262;1651543680.0;9;1;0;1;1;1;tid-V7-4008970h;81ff3ef7-8c71-4da6-817f-16521e005cf1;
0f252d54db01afa56ebf433996977f40b4011f1f70f78b7b2d7fe040a09aa774;5;1651380471.0;1;74,540.09;USD;124714;1651380471.0;1;1;0;1;1;1;tid-W8-7571800s;da6128af-fb30-47d3-930d-6f20418cbee6;
0f252d54db01afa56ebf433996977f40b4011f1f70f78b7b2d7fe040a09aa774;5;1651489283.0;1;58,441.76;USD;447620;1651489283.0;5;1;0;0;1;1;tid-Q8-8782156t;11a1b7ee-ad65-441e-a850-3c5878fd7eae;
0f252d54db01afa56ebf433996977f40b4011f1f70f78b7b2d7fe040a09aa774;5;1651434354.0;1;4.74;USD;509940;1651434354.0;7;1;1;0;1;0;tid-Z2-8233590O;429eccca-f140-4b98-8f1c-f34c07c2a55d;
0f252d54db01afa56ebf433996977f40b4011f1f70f78b7b2d7fe040a09aa774;5;1651388422.0;1;8,670.73;USD;683767;1651388422.0;11;1;0;1;0;0;tid-B4-3839690A;b7d71c37-a427-499c-8fca-7f48ffb8e8df;
0f252d54db01afa56ebf433996977f40b4011f1f70f78b7b2d7fe040a09aa774;5;1651340135.0;1;1,391.67;USD;206067;1651340135.0;8;1;0;0;0;1;tid-o2-2076163R;0be9c5e2-f796-46fe-aa23-fe416c56c302;
0f252d54db01afa56ebf433996977f40b4011f1f70f78b7b2d7fe040a09aa774;5;1651409251.0;1;4.97;USD;657748;1651409251.0;2;1;0;1;0;1;tid-W6-2581023i;dff461c6-2dea-4c68-8494-4a74bfea52ca;
0f252d54db01afa56ebf433996977f40b4011f1f70f78b7b2d7fe040a09aa774;5;1651421831.0;1;25.05;USD;902576;1651421831.0;8;1;1;1;0;0;tid-N9-1292985g;6bf8ad7f-d12b-4ae7-a2b0-9f0fc825ec2d;
0f252d54db01afa56ebf433996977f40b4011f1f70f78b7b2d7fe040a09aa774;5;1651381605.0;1;50,644.75;USD;262151;1651381605.0;10;1;0;0;1;1;tid-S7-2615783l;0a1ee418-6368-4102-9bff-736b1a520ca8;
0f252d54db01afa56ebf433996977f40b4011f1f70f78b7b2d7fe040a09aa774;5;1651502863.0;1;638.29;USD;485659;1651502863.0;3;1;0;0;1;0;tid-R6-6055336f;03197bc3-f905-4466-8932-cd7d263b825c;
0f252d54db01afa56ebf433996977f40b4011f1f70f78b7b2d7fe040a09aa774;5;1651417043.0;1;7,443.06;USD;871458;1651417043.0;5;1;1;0;1;0;tid-m6-7871859c;8857cc37-ed3b-4248-ab31-e2800863234f;
564e81ee21e53f14de78c24f076c939610215a487beda173753fc7938442e4c2;5;1651461856.0;1;3.13;USD;381888;1651461856.0;4;1;1;1;0;0;tid-a8-6004533f;3206554c-2634-46e1-8c9a-aeb6a9ed4095;
564e81ee21e53f14de78c24f076c939610215a487beda173753fc7938442e4c2;5;1651485065.0;1;187.50;USD;649993;1651485065.0;8;1;1;0;0;0;tid-d6-0539237Y;23fb2c10-3e73-4501-82bc-b2d2bdb04f98;
564e81ee21e53f14de78c24f076c939610215a487beda173753fc7938442e4c2;5;1651593965.0;1;8,532.91;USD;960618;1651593965.0;8;1;0;0;1;0;tid-a4-8244896J;ecc7c080-4244-42cf-82ff-add7485cbf4f;
564e81ee21e53f14de78c24f076c939610215a487beda173753fc7938442e4c2;5;1651592999.0;1;112.96;USD;835232;1651592999.0;2;1;1;1;0;0;tid-e7-8861197d;b203e391-343a-41f8-bb41-e9e3dfbcb59b;
564e81ee21e53f14de78c24f076c939610215a487beda173753fc7938442e4c2;5;1651543578.0;1;6,066.42;USD;412972;1651543578.0;9;1;1;1;0;0;tid-y3-6182316Y;521b62a7-1475-4721-8ef8-9ba1f4ee1d9d;
564e81ee21e53f14de78c24f076c939610215a487beda173753fc7938442e4c2;5;1651372518.0;1;3.94;USD;682514;1651372518.0;4;1;0;0;0;0;tid-U6-08570N;683d8feb-7774-487c-b0b4-ea3bf8125de0;
564e81ee21e53f14de78c24f076c939610215a487beda173753fc7938442e4c2;5;1651544110.0;1;4,451.75;USD;865127;1651544110.0;6;1;0;1;0;0;tid-N5-4575128L;4006ecab-64f1-4079-b436-e4217079f7dc;
564e81ee21e53f14de78c24f076c939610215a487beda173753fc7938442e4c2;5;1651481453.0;1;91.61;USD;305350;1651481453.0;1;1;1;0;0;1;tid-D4-7594931w;79058732-1449-4fee-a382-599f9829fe15;
564e81ee21e53f14de78c24f076c939610215a487beda173753fc7938442e4c2;5;1651543727.0;1;62.47;USD;949193;1651543727.0;11;1;0;0;1;1;tid-c6-6394036x;4f8f567e-cccc-46d1-b377-03a490c32883;
564e81ee21e53f14de78c24f076c939610215a487beda173753fc7938442e4c2;5;1651479667.0;1;567.48;USD;651972;1651479667.0;8;1;0;1;1;0;tid-t4-7629N;f536d39d-2090-4f85-9f5d-f88582183746;
6337aa02aa80f54eb08d4e3d7be655721ba3dc0921c0dbb32f3e027735d9fc13;5;1651354884.0;1;884.20;USD;916273;1651354884.0;9;1;1;0;0;0;tid-V6-0737106z;3fb8ea8d-fe65-4cfd-acee-b9506b4b4552;
6337aa02aa80f54eb08d4e3d7be655721ba3dc0921c0dbb32f3e027735d9fc13;5;1651520058.0;1;9.73;USD;340193;1651520058.0;5;1;0;1;1;0;tid-h3-2789334Z;f181ee2e-6515-4706-8faf-89c57d5942b2;
6337aa02aa80f54eb08d4e3d7be655721ba3dc0921c0dbb32f3e027735d9fc13;5;1651419843.0;1;1,962.09;USD;610819;1651419843.0;8;1;1;1;1;0;tid-D4-5091971t;6977e3f4-51e5-49ad-92f3-9633e8ce0160;
6337aa02aa80f54eb08d4e3d7be655721ba3dc0921c0dbb32f3e027735d9fc13;5;1651488163.0;1;23.25;USD;184700;1651488163.0;10;1;0;0;1;1;tid-P2-581289b;3ed8be2a-3f62-4d5f-9de2-0509ec077bf7;
